broker_source_date,symbol,total_net_value,top_buyer,top_buyer_concentration,top_buyer_net_value,num_buyers,num_sellers,num_brokers,retail_broker_ratio
2025-09-04,SCMA,993535600,YU,0.28219692558454557,5636339400,10,10,20,0.0
2025-09-04,SCNP,0,YP,0.5279254506568897,1727900,5,2,7,0.0
2025-09-04,SDMU,-4075500,XL,0.31405786070368163,251900000,10,10,20,0.0
2025-09-04,SDPC,0,CC,0.3107401010034495,6134600,8,4,12,0.0
2025-09-04,SDRA,0,GR,0.38826945212775094,4520000,5,6,11,0.0
2025-09-04,SEMA,-90800,CP,0.8482233164803836,126213000,10,10,20,0.0
2025-09-04,SFAN,0,IH,0.3636395604395604,20682000,5,8,13,0.0
2025-09-04,SGER,10714800,RO,0.3442320762786943,3359842000,10,10,20,0.0
2025-09-04,SGRO,-20743000,BB,0.22583863091487744,531567000,10,10,20,0.0
2025-09-04,SHID,0,KK,0.7692307692307693,905000,3,4,7,0.0
2025-09-04,SHIP,936000,YP,0.7731533113447073,97749000,8,10,18,0.0
2025-09-04,SICO,-135700,XC,0.36220471761748757,41990900,10,4,14,0.0
2025-09-04,SIDO,110061500,BB,0.3166420547623404,1066863500,10,10,20,0.0
2025-09-04,SILO,39086000,AK,0.520727489778915,376876000,5,10,15,0.0
2025-09-04,SIMP,528501500,RF,0.321641641323414,2994750000,10,10,20,0.0
2025-09-04,SINI,0,NI,0.5194918267102963,71600000,4,6,10,0.0
2025-09-04,SIPD,0,XL,0.6666666666666666,147000,2,1,3,0.0
2025-09-04,SKBM,0,XL,0.5101430706811872,477800,4,1,5,0.0
2025-09-04,SKLT,0,KK,0.7856221065075941,17410800,3,10,13,0.0
2025-09-04,SKRN,-5601200,XL,0.4580484756799421,208918200,10,3,13,0.0
2025-09-04,SLIS,-197002600,DR,0.3327244469062728,2385607500,10,10,20,0.0
2025-09-04,SMAR,-22380000,XL,0.30700413213930705,172182500,10,8,18,0.0
2025-09-04,SMBR,-487045600,ZP,0.21748748423100375,760116800,10,10,20,0.0
2025-09-04,SMDM,0,DH,0.3094745908699397,7186000,9,8,17,0.0
2025-09-04,SMDR,-227233600,NI,0.23204398196960063,433787800,10,10,20,0.0
2025-09-04,SMGA,-485445900,ZP,0.21259060411572786,1149359600,10,10,20,0.0
2025-09-04,SMGR,331521000,CC,0.6303979704175979,3807269000,10,10,20,0.0
2025-09-04,SMIL,4251525300,AK,0.4434008163587812,12992147800,10,10,20,0.0
2025-09-04,SMKL,0,XC,0.4611349755997779,6312200,6,7,13,0.0
2025-09-04,SMLE,0,PD,0.3555926414453822,13722000,10,7,17,0.0
2025-09-04,SMMA,-8015000,YU,0.23112346289253613,114557500,10,10,20,0.0
2025-09-04,SMMT,73160000,PD,0.7485479567944587,651222500,10,10,20,0.0
2025-09-04,SMRA,58244200,YP,0.33900349115415357,1514524200,10,10,20,0.0
2025-09-04,SMSM,2138000,DR,0.4581813405367071,388932500,10,10,20,0.0
2025-09-04,SNLK,27030200,CC,0.21363870147438724,153440400,10,10,20,0.0
2025-09-04,SOCI,-3234200,XA,0.3902915600866711,178810400,10,10,20,0.0
2025-09-04,SOFA,33712600,YP,0.5991895217349406,182179200,6,10,16,0.0
2025-09-04,SOHO,0,EP,0.7225743539736714,2964000,5,4,9,0.0
2025-09-04,SOLA,8022600,GR,0.28359923857847796,284738400,10,10,20,0.0
2025-09-04,SONA,6060000,YB,0.60073992544733,429004000,10,10,20,0.0
2025-09-04,SOTS,0,YP,1.0,383400,1,4,5,0.0
2025-09-04,SOUL,1358800,TP,0.4759151767727435,88000000,7,10,17,0.0
2025-09-04,SPMA,0,AT,0.3607698289269051,9279000,9,5,14,0.0
2025-09-04,SPRE,-9513300,KK,0.2526206908037413,69775300,10,9,19,0.0
2025-09-04,SPTO,0,XC,0.631745033080031,64263000,8,8,16,0.0
2025-09-04,SRAJ,30910000,FZ,0.3524146267898909,1107085000,10,10,20,0.0
2025-09-04,SRSN,-12827200,YP,0.36084867136694965,371805300,10,10,20,0.0
2025-09-04,SRTG,1874362000,GR,0.321866176713195,8677197500,10,10,20,0.0
2025-09-04,SSIA,-3262547000,YU,0.3619540935722772,6949334000,10,10,20,0.0
2025-09-04,SSMS,-275462500,PD,0.30104126176891793,570403500,10,10,20,0.0
2025-09-04,SSTM,-21461600,XL,0.5041347619794837,330273000,10,10,20,0.0
2025-09-04,STAA,-71609000,IF,0.27844523349412503,825912000,10,10,20,0.0
2025-09-04,STAR,0,CC,0.4977640178878569,6800900,6,2,8,0.0
2025-09-04,STRK,259744400,AK,0.42207228638362004,1917447300,10,10,20,0.0
2025-09-04,STTP,0,NI,0.7692307692307693,20750000,3,1,4,0.0
2025-09-04,SULI,0,YJ,0.3681947259173802,24000000,6,8,14,0.0
2025-09-04,SUNI,1766000,AI,0.22429125454709437,55954500,10,10,20,0.0
2025-09-04,SURE,0,CP,0.36258602711157456,8693000,9,5,14,0.0
2025-09-04,SURI,289515000,YP,0.5059007705195685,1575520800,10,10,20,0.0
2025-09-04,SWID,-901400,DH,0.2553863702733903,26060800,10,9,19,0.0
2025-09-04,TALF,0,CP,0.3361883153715258,5927000,9,2,11,0.0
2025-09-04,TAMA,0,XL,0.7289352247479064,15354000,6,9,15,0.0
2025-09-04,TAMU,-14789200,XL,0.311019260140213,143729900,10,10,20,0.0
2025-09-04,TAPG,-292688000,ZP,0.2879007980812857,2695837000,10,10,20,0.0
2025-09-04,TARA,712800,OD,0.8285038438793614,60102900,3,10,13,0.0
2025-09-04,TAXI,-151762500,XL,0.2085881427485233,288684300,10,10,20,0.0
2025-09-04,TAYS,-24161400,AI,0.19906572851854004,113997000,10,10,20,0.0
2025-09-04,TBIG,29615000,AK,0.843038455051442,1159623000,9,10,19,0.0
2025-09-04,TBLA,1432500,NI,0.5437343668854223,262270000,10,10,20,0.0
2025-09-04,TBMS,0,PD,0.8139180692779319,41684000,4,5,9,0.0
2025-09-04,TCID,0,CP,0.895057477353393,16896000,4,2,6,0.0
2025-09-04,TCPI,10692500,AK,0.49229254217401197,1644710000,8,10,18,0.0
2025-09-04,TEBE,-345108000,NI,0.5213222387963135,3496991000,10,10,20,0.0
2025-09-04,TFAS,5076600,PG,0.5411507860548321,85094500,7,10,17,0.0
2025-09-04,TGKA,0,OD,1.0,577500,1,1,2,0.0
2025-09-04,TIFA,0,YP,0.5792222491713154,7164400,5,4,9,0.0
2025-09-04,TINS,-2675609500,YP,0.34262417454506483,2762208000,10,10,20,0.0
2025-09-04,TIRA,0,PD,0.4384958797268444,12425000,8,4,12,0.0
2025-09-04,TKIM,-24635000,MG,0.34024402230952405,2682662500,10,10,20,0.0
2025-09-04,TLDN,-80657500,XL,0.36992996477592077,474804000,10,10,20,0.0
2025-09-04,TLKM,3488187000,BB,0.3983951117503641,16244432000,10,10,20,0.0
2025-09-04,TMAS,6591800,YP,0.29020934919531655,75698700,10,10,20,0.0
2025-09-04,TMPO,-92936200,XL,0.38226200873869387,921992800,10,9,19,0.0
2025-09-04,TNCA,2404900,CC,0.5105380827825146,42999100,10,10,20,0.0
2025-09-04,TOBA,-1039830000,XL,0.2502502455671362,3717569500,10,10,20,0.0
2025-09-04,TOOL,-16639100,XL,0.39927324455523744,180925600,10,10,20,0.0
2025-09-04,TOSK,-3193400,XC,0.2167834209708107,405371600,10,10,20,0.0
2025-09-04,TOTL,-22463000,KK,0.42810897060577774,391185000,10,10,20,0.0
2025-09-04,TOTO,-229600,PD,0.4874988484834527,67736600,10,10,20,0.0
2025-09-04,TOWR,-1092941500,CC,0.6574130360362754,8644680000,10,10,20,0.0
2025-09-04,TPIA,1107337500,OD,0.3748472033046636,5836415000,10,10,20,0.0
2025-09-04,TPMA,-35962500,YP,0.43201335285795833,452562500,10,10,20,0.0
2025-09-04,TRGU,-86500,MG,0.44538767144008123,14428200,10,5,15,0.0
2025-09-04,TRIM,-416000,RF,0.7947622201067837,230427000,10,10,20,0.0
2025-09-04,TRIN,-1841800,YJ,0.32727259861519464,37000000,10,9,19,0.0
2025-09-04,TRIS,0,XL,0.6729131269904183,24278100,9,9,18,0.0
2025-09-04,TRJA,0,CC,0.7372046852567742,40771400,7,6,13,0.0
2025-09-04,TRON,-34316900,XL,0.38870319978587625,237008200,10,4,14,0.0
2025-09-04,TRST,0,AZ,0.9901939884885952,14864000,3,3,6,0.0
2025-09-04,TRUE,3083200,PD,0.40898367412197334,92088400,10,10,20,0.0
2025-09-04,TRUK,8164900,LG,0.7396343922540887,226312000,5,10,15,0.0
2025-09-04,TRUS,0,XL,1.0,4343600,1,2,3,0.0
2025-09-04,TSPC,2488000,PD,0.31135960525665646,182741000,7,10,17,0.0
2025-09-04,TUGU,6848500,CC,0.4001461241856988,624628500,10,10,20,0.0
2025-09-04,TYRE,0,XL,0.5896501542581059,20259200,9,6,15,0.0
2025-09-04,UANG,0,PD,0.2857966834895458,153605000,10,10,20,0.0
2025-09-04,UCID,-18543600,YU,0.5229195589480301,1227921800,10,10,20,0.0
2025-09-04,UFOE,0,DH,0.9006571318129107,8155000,5,3,8,0.0
2025-09-04,ULTJ,-24196500,AH,0.46913993669321724,706080000,10,8,18,0.0
2025-09-04,UNIC,0,CC,0.8438026474127557,8765000,3,4,7,0.0
2025-09-04,UNIQ,-578283600,XC,0.22562269869901047,1522925600,10,10,20,0.0
2025-09-04,UNSP,0,CC,0.6944655618062947,36540000,8,4,12,0.0
2025-09-04,UNTD,-35182500,XL,0.14489249568233625,30898600,10,10,20,0.0
2025-09-04,UNTR,-2368825000,YU,0.6377725536624178,21407827500,10,10,20,0.0
2025-09-04,UNVR,-1766945500,ZP,0.2917485946064722,5707900500,10,9,19,0.0
2025-09-04,URBN,-196200,YP,0.4652425267907501,15837600,10,4,14,0.0
2025-09-04,UVCR,21494400,YB,0.6303708365299968,320937300,10,10,20,0.0
2025-09-04,VAST,-847400,HD,0.24740537378683616,87467300,10,10,20,0.0
2025-09-04,VERN,-9420100,XC,0.3863954995174209,100486400,10,10,20,0.0
2025-09-04,VICI,-241500,CP,0.24555264772178687,33825000,10,10,20,0.0
2025-09-04,VICO,-52500,PD,0.6428747763124479,54426100,10,9,19,0.0
2025-09-04,VINS,0,CC,0.7590944322438962,11752300,7,10,17,0.0
2025-09-04,VISI,16005500,XL,0.2713458544877289,176247300,10,10,20,0.0
2025-09-04,VIVA,13440200,XL,0.4104900278825122,431976800,10,10,20,0.0
2025-09-04,VKTR,-103075300,KI,0.3084609042268728,622642000,10,10,20,0.0
2025-09-04,VOKS,0,XL,0.4802742589986089,11669800,9,9,18,0.0
2025-09-04,VRNA,-137000,XL,0.32740517214013215,17533300,10,8,18,0.0
2025-09-04,VTNY,-61032700,EP,0.14341789852655376,119873900,10,10,20,0.0
2025-09-04,WAPO,-27012900,BQ,0.3013263984670036,489419700,10,10,20,0.0
2025-09-04,WEGE,-527882100,AO,0.3612255244217634,3693150400,10,10,20,0.0
2025-09-04,WEHA,-3080600,PD,0.2235265571922794,14279100,10,7,17,0.0
2025-09-04,WGSH,0,ZP,0.9052263920778268,132903800,5,8,13,0.0
2025-09-04,WIDI,2871000,DH,0.41574398826307224,199496000,8,10,18,0.0
2025-09-04,WIFI,2635087000,YU,0.42575772532405154,20991607000,10,10,20,0.0
2025-09-04,WIIM,-4209000,XL,0.2701240529204632,94318000,10,7,17,0.0
2025-09-04,WINE,0,YJ,0.613195977434388,43000000,5,10,15,0.0
2025-09-04,WINR,-14038200,CC,0.427658040990263,165726600,10,8,18,0.0
2025-09-04,WINS,-11219400,DX,0.5858095437271583,405600000,10,10,20,0.0
2025-09-04,WIRG,4201417700,XA,0.190023761114371,3673964300,10,10,20,0.0
2025-09-04,WMUU,-27190900,XL,0.32298165199637635,238874000,10,10,20,0.0
2025-09-04,WOMF,0,ZP,0.2637699087675893,3411600,10,7,17,0.0
2025-09-04,WOOD,-7572000,YP,0.45937105189499194,419813600,10,10,20,0.0
2025-09-04,WOWS,-556032300,YP,0.27485992425255845,1766217000,10,10,20,0.0
2025-09-04,WSBP,-554172300,XL,0.5099698102159136,4264976100,10,10,20,0.0
2025-09-04,WTON,412108300,SQ,0.33655590707765315,876905200,10,10,20,0.0
2025-09-04,YELO,-5824700,CC,0.413113703508936,53890600,10,8,18,0.0
2025-09-04,YULE,0,RB,1.0,1350000,1,2,3,0.0
2025-09-04,ZATA,210600,OD,0.3169230002243438,66112800,10,10,20,0.0
2025-09-04,ZINC,-18722000,XL,0.2178088779542651,68752200,10,10,20,0.0
2025-09-04,ZONE,0,AR,0.33722467817000923,26012500,8,7,15,0.0
2025-09-04,ZYRX,2544600,YP,0.4310595264848573,81520900,10,10,20,0.0
